data_ora_proiezione;titolo_film;genere;regista;anno;durata_minuti;eta_minima;prezzo_biglietto
12/08/2018 10:30;The Purple Rose of Cairo;Comedy;Woody Allen;1985;82;0;8.00
11/08/2018 18:30;Au revoir les enfants;Drama;Louis Malle;1987;104;0;10.00
11/08/2018 16:00;Enter the Dragon;Action;Robert Clouse;1973;102;12;8.00
11/08/2018 12:00;Judgment at Nuremberg;Drama;Stanley Kramer;1961;179;12;7.50
11/08/2018 10:00;This Is Spinal Tap;Comedy;Rob Reiner;1984;82;16;7.50
10/08/2018 10:00;The Truman Show;Comedy;Peter Weir;1998;103;0;8.50
09/08/2018 13:00;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb;Comedy;Stanley Kubrick;1964;95;12;8.50
09/08/2018 10:00;Star Wars;Action;George Lucas;1977;121;12;7.50
08/08/2018 17:00;Au revoir les enfants;Drama;Louis Malle;1987;104;0;7.50
08/08/2018 13:30;Judgment at Nuremberg;Drama;Stanley Kramer;1961;179;12;6.50
08/08/2018 10:00;Heat;Crime;Michael Mann;1995;170;12;7.00
07/08/2018 13:00;The Goonies;Adventure;Richard Donner;1985;114;0;8.00
07/08/2018 10:00;Airlift;Drama;Raja Menon;2016;130;12;8.50
06/08/2018 10:00;Star Wars;Action;George Lucas;1977;121;12;7.50
05/08/2018 19:30;Die Hard: With a Vengeance;Action;John McTiernan;1995;128;12;9.50
05/08/2018 15:30;Bound by Honor;Crime;Taylor Hackford;1993;180;16;7.50
05/08/2018 13:00;This Is Spinal Tap;Comedy;Rob Reiner;1984;82;16;8.00
05/08/2018 10:30;Hell or High Water;Action;David Mackenzie;2016;102;16;8.50
04/08/2018 15:30;Smultronstället;Drama;Ingmar Bergman;1957;91;0;8.00
04/08/2018 13:00;The Goonies;Adventure;Richard Donner;1985;114;0;6.50
04/08/2018 10:30;Hell or High Water;Action;David Mackenzie;2016;102;16;8.00
03/08/2018 13:00;Bringing Up Baby;Comedy;Howard Hawks;1938;102;12;8.00
03/08/2018 10:00;Star Wars;Action;George Lucas;1977;121;12;7.00
02/08/2018 16:00;Enter the Dragon;Action;Robert Clouse;1973;102;12;8.00
02/08/2018 13:30;La haine;Crime;Mathieu Kassovitz;1995;98;12;8.50
02/08/2018 10:30;The Outlaw Josey Wales;Western;Clint Eastwood;1976;135;12;6.50
01/08/2018 13:00;Malcolm X;Biography;Spike Lee;1992;202;0;6.50
01/08/2018 10:30;Bringing Up Baby;Comedy;Howard Hawks;1938;102;12;8.00
31/07/2018 15:30;The Truman Show;Comedy;Peter Weir;1998;103;0;7.00
31/07/2018 13:00;Kimi no na wa.;Animation;Makoto Shinkai;2016;106;0;8.50
31/07/2018 10:30;"Planes; Trains & Automobiles";Comedy;John Hughes;1987;93;0;8.00
30/07/2018 13:00;Judgment at Nuremberg;Drama;Stanley Kramer;1961;179;12;8.00
30/07/2018 10:30;Hell or High Water;Action;David Mackenzie;2016;102;16;7.00
29/07/2018 15:00;This Is Spinal Tap;Comedy;Rob Reiner;1984;82;16;7.50
29/07/2018 13:00;This Is Spinal Tap;Comedy;Rob Reiner;1984;82;16;8.00
29/07/2018 10:30;A Night at the Opera;Comedy;Sam Wood;1935;96;12;7.00
28/07/2018 15:30;Enter the Dragon;Action;Robert Clouse;1973;102;12;7.00
28/07/2018 13:00;The Truman Show;Comedy;Peter Weir;1998;103;0;7.00
28/07/2018 10:30;This Is Spinal Tap;Comedy;Rob Reiner;1984;82;16;7.00
27/07/2018 10:00;American History X;Drama;Tony Kaye;1998;119;16;7.50
26/07/2018 13:00;Dà hóng denglong gaogao guà;Drama;Yimou Zhang;1991;125;6;8.00
26/07/2018 10:00;The Goonies;Adventure;Richard Donner;1985;114;0;8.50
25/07/2018 16:00;Abre los ojos;Drama;Alejandro Amenábar;1997;119;0;6.50
25/07/2018 13:30;Pâfekuto burû;Animation;Satoshi Kon;1997;81;12;8.00
25/07/2018 10:00;Patton;Biography;Franklin J. Schaffner;1970;172;0;8.50
24/07/2018 10:00;Smultronstället;Drama;Ingmar Bergman;1957;91;0;7.50
23/07/2018 14:30;Lola rennt;Crime;Tom Tykwer;1998;81;12;8.50
23/07/2018 10:30;Judgment at Nuremberg;Drama;Stanley Kramer;1961;179;12;7.50
22/07/2018 18:30;Indiana Jones and the Last Crusade;Action;Steven Spielberg;1989;127;0;8.50
22/07/2018 15:30;On the Waterfront;Crime;Elia Kazan;1954;108;12;8.00
22/07/2018 13:00;Enter the Dragon;Action;Robert Clouse;1973;102;12;8.50
22/07/2018 10:30;Lola rennt;Crime;Tom Tykwer;1998;81;12;7.00
21/07/2018 16:30;Die Hard: With a Vengeance;Action;John McTiernan;1995;128;12;7.50
21/07/2018 13:30;Dà hóng denglong gaogao guà;Drama;Yimou Zhang;1991;125;6;8.00
21/07/2018 10:30;The Outlaw Josey Wales;Western;Clint Eastwood;1976;135;12;8.00
20/07/2018 15:30;"Planes; Trains & Automobiles";Comedy;John Hughes;1987;93;0;7.50
20/07/2018 13:00;On the Waterfront;Crime;Elia Kazan;1954;108;12;6.50
20/07/2018 10:00;Abre los ojos;Drama;Alejandro Amenábar;1997;119;0;8.00
19/07/2018 10:30;Hell or High Water;Action;David Mackenzie;2016;102;16;8.00
18/07/2018 12:30;Die Hard: With a Vengeance;Action;John McTiernan;1995;128;12;7.00
18/07/2018 10:30;Pâfekuto burû;Animation;Satoshi Kon;1997;81;12;7.50
17/07/2018 13:00;A Night at the Opera;Comedy;Sam Wood;1935;96;12;6.50
17/07/2018 10:00;Abre los ojos;Drama;Alejandro Amenábar;1997;119;0;6.50
16/07/2018 15:00;Bringing Up Baby;Comedy;Howard Hawks;1938;102;12;6.50
16/07/2018 12:30;A Hard Day's Night;Comedy;Richard Lester;1964;87;0;7.00
16/07/2018 10:00;Smultronstället;Drama;Ingmar Bergman;1957;91;0;8.50
15/07/2018 16:00;A Hard Day's Night;Comedy;Richard Lester;1964;87;0;8.00
15/07/2018 13:00;Star Wars: Episode V - The Empire Strikes Back;Action;Irvin Kershner;1980;124;12;7.50
15/07/2018 10:30;Bringing Up Baby;Comedy;Howard Hawks;1938;102;12;6.50
14/07/2018 15:00;American History X;Drama;Tony Kaye;1998;119;16;6.50
14/07/2018 12:30;Smultronstället;Drama;Ingmar Bergman;1957;91;0;6.50
14/07/2018 10:00;Bringing Up Baby;Comedy;Howard Hawks;1938;102;12;8.00
13/07/2018 10:30;Kimi no na wa.;Animation;Makoto Shinkai;2016;106;0;7.50
12/07/2018 13:00;Hell or High Water;Action;David Mackenzie;2016;102;16;7.00
12/07/2018 10:00;Star Wars;Action;George Lucas;1977;121;12;6.50
11/07/2018 15:00;Abre los ojos;Drama;Alejandro Amenábar;1997;119;0;8.50
11/07/2018 12:30;Willy Wonka & the Chocolate Factory;Family;Mel Stuart;1971;100;0;7.50
11/07/2018 10:00;The Night of the Hunter;Crime;Charles Laughton;1955;92;12;7.00
10/07/2018 14:30;Star Wars;Action;George Lucas;1977;121;12;8.00
10/07/2018 10:30;Malcolm X;Biography;Spike Lee;1992;202;0;8.00
09/07/2018 13:00;Star Wars: Episode V - The Empire Strikes Back;Action;Irvin Kershner;1980;124;12;6.50
09/07/2018 10:30;Bringing Up Baby;Comedy;Howard Hawks;1938;102;12;6.50
08/07/2018 17:30;Smultronstället;Drama;Ingmar Bergman;1957;91;0;8.50
08/07/2018 15:30;Lola rennt;Crime;Tom Tykwer;1998;81;12;8.00
08/07/2018 13:00;Bringing Up Baby;Comedy;Howard Hawks;1938;102;12;7.50
08/07/2018 10:00;Indiana Jones and the Last Crusade;Action;Steven Spielberg;1989;127;0;7.00
07/07/2018 15:30;Patton;Biography;Franklin J. Schaffner;1970;172;0;6.50
07/07/2018 13:00;Rebel Without a Cause;Drama;Nicholas Ray;1955;111;12;8.50
07/07/2018 10:30;Lola rennt;Crime;Tom Tykwer;1998;81;12;7.50
06/07/2018 16:00;"Planes; Trains & Automobiles";Comedy;John Hughes;1987;93;0;7.50
06/07/2018 12:30;Nuovo Cinema Paradiso;Drama;Giuseppe Tornatore;1988;155;0;8.00
06/07/2018 10:00;Smultronstället;Drama;Ingmar Bergman;1957;91;0;6.50
05/07/2018 15:30;Lethal Weapon;Action;Richard Donner;1987;109;12;6.50
05/07/2018 13:00;"Planes; Trains & Automobiles";Comedy;John Hughes;1987;93;0;8.00
05/07/2018 10:00;The Verdict;Drama;Sidney Lumet;1982;129;0;8.50
04/07/2018 10:30;When Harry Met Sally...;Comedy;Rob Reiner;1989;95;12;8.00
03/07/2018 10:30;"Planes; Trains & Automobiles";Comedy;John Hughes;1987;93;0;8.00
02/07/2018 10:00;Star Wars: Episode V - The Empire Strikes Back;Action;Irvin Kershner;1980;124;12;7.00
01/07/2018 15:30;Indiana Jones and the Last Crusade;Action;Steven Spielberg;1989;127;0;7.00
01/07/2018 12:30;Star Wars: Episode V - The Empire Strikes Back;Action;Irvin Kershner;1980;124;12;6.50
01/07/2018 10:00;The Night of the Hunter;Crime;Charles Laughton;1955;92;12;8.00
30/06/2018 15:30;The Night of the Hunter;Crime;Charles Laughton;1955;92;12;8.50
30/06/2018 13:00;Smultronstället;Drama;Ingmar Bergman;1957;91;0;7.00
30/06/2018 10:30;Hiroshima mon amour;Drama;Alain Resnais;1959;90;12;7.00
29/06/2018 12:30;Lola rennt;Crime;Tom Tykwer;1998;81;12;8.00
29/06/2018 10:00;A Hard Day's Night;Comedy;Richard Lester;1964;87;0;7.50
28/06/2018 10:30;The Bridges of Madison County;Drama;Clint Eastwood;1995;135;12;8.00
27/06/2018 10:00;Happiness;Comedy;Todd Solondz;1998;134;12;7.00
26/06/2018 13:00;Indiana Jones and the Last Crusade;Action;Steven Spielberg;1989;127;0;7.50
26/06/2018 10:30;Willy Wonka & the Chocolate Factory;Family;Mel Stuart;1971;100;0;8.00
25/06/2018 13:30;Trainspotting;Drama;Danny Boyle;1996;93;12;8.00
25/06/2018 10:30;Ikiru;Drama;Akira Kurosawa;1952;143;12;7.50
24/06/2018 18:00;Malcolm X;Biography;Spike Lee;1992;202;0;8.50
24/06/2018 15:30;Willy Wonka & the Chocolate Factory;Family;Mel Stuart;1971;100;0;7.00
24/06/2018 13:00;Rebel Without a Cause;Drama;Nicholas Ray;1955;111;12;7.50
24/06/2018 10:30;Rebel Without a Cause;Drama;Nicholas Ray;1955;111;12;7.50
23/06/2018 19:00;Lola rennt;Crime;Tom Tykwer;1998;81;12;9.00
23/06/2018 16:30;Hiroshima mon amour;Drama;Alain Resnais;1959;90;12;8.00
23/06/2018 13:30;The Bridges of Madison County;Drama;Clint Eastwood;1995;135;12;8.00
23/06/2018 10:30;The Untouchables;Crime;Brian De Palma;1987;119;12;8.00
22/06/2018 10:30;Nuovo Cinema Paradiso;Drama;Giuseppe Tornatore;1988;155;0;7.00
21/06/2018 13:30;Crimes and Misdemeanors;Comedy;Woody Allen;1989;104;12;7.50
21/06/2018 10:30;The Bridges of Madison County;Drama;Clint Eastwood;1995;135;12;6.50
20/06/2018 13:30;Willy Wonka & the Chocolate Factory;Family;Mel Stuart;1971;100;0;7.50
20/06/2018 10:00;Nuovo Cinema Paradiso;Drama;Giuseppe Tornatore;1988;155;0;7.00
19/06/2018 15:30;Crimes and Misdemeanors;Comedy;Woody Allen;1989;104;12;8.50
19/06/2018 13:00;Lethal Weapon;Action;Richard Donner;1987;109;12;7.50
19/06/2018 10:30;Hiroshima mon amour;Drama;Alain Resnais;1959;90;12;8.50
18/06/2018 10:30;Hiroshima mon amour;Drama;Alain Resnais;1959;90;12;8.50
17/06/2018 19:00;Airlift;Drama;Raja Menon;2016;130;12;9.50
17/06/2018 16:00;The Untouchables;Crime;Brian De Palma;1987;119;12;6.50
17/06/2018 13:30;Willy Wonka & the Chocolate Factory;Family;Mel Stuart;1971;100;0;6.50
17/06/2018 10:00;Ikiru;Drama;Akira Kurosawa;1952;143;12;7.50
16/06/2018 17:00;Jules et Jim;Drama;François Truffaut;1962;105;12;8.50
16/06/2018 14:30;Hiroshima mon amour;Drama;Alain Resnais;1959;90;12;8.00
16/06/2018 10:00;The Ten Commandments;Adventure;Cecil B. DeMille;1956;220;0;7.00
15/06/2018 16:00;Rebel Without a Cause;Drama;Nicholas Ray;1955;111;12;8.00
15/06/2018 13:30;Hiroshima mon amour;Drama;Alain Resnais;1959;90;12;8.50
15/06/2018 10:30;Blue Velvet;Drama;David Lynch;1986;120;12;6.50
14/06/2018 16:00;Crimes and Misdemeanors;Comedy;Woody Allen;1989;104;12;7.00
14/06/2018 13:30;Willy Wonka & the Chocolate Factory;Family;Mel Stuart;1971;100;0;6.50
14/06/2018 10:30;Ikiru;Drama;Akira Kurosawa;1952;143;12;8.50
13/06/2018 10:30;When Harry Met Sally...;Comedy;Rob Reiner;1989;95;12;6.50
12/06/2018 17:00;The Grapes of Wrath;Drama;John Ford;1940;129;12;6.50
12/06/2018 13:30;The Wild Bunch;Action;Sam Peckinpah;1969;145;12;8.50
12/06/2018 10:00;The Wild Bunch;Action;Sam Peckinpah;1969;145;12;7.50
11/06/2018 16:00;Blue Velvet;Drama;David Lynch;1986;120;12;7.50
11/06/2018 13:00;Serpico;Biography;Sidney Lumet;1973;130;12;8.00
11/06/2018 10:00;Spider-Man: Into the Spider-Verse;Animation;Bob Persichetti;2018;117;0;7.00
10/06/2018 18:00;Ikiru;Drama;Akira Kurosawa;1952;143;12;8.50
10/06/2018 15:00;The Long Goodbye;Comedy;Robert Altman;1973;112;12;7.00
10/06/2018 10:30;The Ten Commandments;Adventure;Cecil B. DeMille;1956;220;0;8.50
09/06/2018 15:30;The Wild Bunch;Action;Sam Peckinpah;1969;145;12;7.50
09/06/2018 12:30;The Wild Bunch;Action;Sam Peckinpah;1969;145;12;6.50
09/06/2018 10:00;Hiroshima mon amour;Drama;Alain Resnais;1959;90;12;8.50
08/06/2018 15:30;The Long Goodbye;Comedy;Robert Altman;1973;112;12;8.50
08/06/2018 12:30;Spider-Man: Into the Spider-Verse;Animation;Bob Persichetti;2018;117;0;8.00
08/06/2018 10:00;The Long Goodbye;Comedy;Robert Altman;1973;112;12;7.50
07/06/2018 16:00;The Long Goodbye;Comedy;Robert Altman;1973;112;12;6.50
07/06/2018 13:30;Kurenai no buta;Animation;Hayao Miyazaki;1992;94;0;7.00
07/06/2018 10:30;The Long Goodbye;Comedy;Robert Altman;1973;112;12;7.00
06/06/2018 16:00;The Long Goodbye;Comedy;Robert Altman;1973;112;12;6.50
06/06/2018 13:00;Ikiru;Drama;Akira Kurosawa;1952;143;12;7.00
06/06/2018 10:30;When Harry Met Sally...;Comedy;Rob Reiner;1989;95;12;8.50
05/06/2018 14:30;Airlift;Drama;Raja Menon;2016;130;12;8.50
05/06/2018 10:00;The Ten Commandments;Adventure;Cecil B. DeMille;1956;220;0;7.50
04/06/2018 10:00;The Verdict;Drama;Sidney Lumet;1982;129;0;7.00
03/06/2018 17:30;Crimes and Misdemeanors;Comedy;Woody Allen;1989;104;12;8.00
03/06/2018 15:00;Hiroshima mon amour;Drama;Alain Resnais;1959;90;12;6.50
03/06/2018 12:30;Trainspotting;Drama;Danny Boyle;1996;93;12;6.50
03/06/2018 10:00;Hiroshima mon amour;Drama;Alain Resnais;1959;90;12;8.00
02/06/2018 18:30;The Bridges of Madison County;Drama;Clint Eastwood;1995;135;12;10.00
02/06/2018 16:00;The Long Goodbye;Comedy;Robert Altman;1973;112;12;7.50
02/06/2018 13:00;The Bridges of Madison County;Drama;Clint Eastwood;1995;135;12;8.00
02/06/2018 10:30;Crimes and Misdemeanors;Comedy;Woody Allen;1989;104;12;8.00
01/06/2018 10:30;Serpico;Biography;Sidney Lumet;1973;130;12;7.50
31/05/2018 17:30;The Wild Bunch;Action;Sam Peckinpah;1969;145;12;8.50
31/05/2018 14:30;The Bridges of Madison County;Drama;Clint Eastwood;1995;135;12;8.00
31/05/2018 10:00;The Ten Commandments;Adventure;Cecil B. DeMille;1956;220;0;8.50
30/05/2018 10:00;Batman: Mask of the Phantasm;Animation;Kevin Altieri;1993;76;6;7.50
29/05/2018 12:30;The Wild Bunch;Action;Sam Peckinpah;1969;145;12;6.50
29/05/2018 10:00;Trainspotting;Drama;Danny Boyle;1996;93;12;6.50
28/05/2018 10:30;Kurenai no buta;Animation;Hayao Miyazaki;1992;94;0;8.00
27/05/2018 16:00;When Harry Met Sally...;Comedy;Rob Reiner;1989;95;12;7.00
27/05/2018 13:00;Blue Velvet;Drama;David Lynch;1986;120;12;8.00
27/05/2018 10:30;Clerks;Comedy;Kevin Smith;1994;92;16;8.00
26/05/2018 16:30;Crimes and Misdemeanors;Comedy;Woody Allen;1989;104;12;8.00
26/05/2018 13:30;Serpico;Biography;Sidney Lumet;1973;130;12;7.50
26/05/2018 10:30;The Grapes of Wrath;Drama;John Ford;1940;129;12;8.00
25/05/2018 16:30;Sling Blade;Drama;Billy Bob Thornton;1996;135;16;7.50
25/05/2018 13:30;The Verdict;Drama;Sidney Lumet;1982;129;0;6.50
25/05/2018 10:30;The Untouchables;Crime;Brian De Palma;1987;119;12;8.00
24/05/2018 10:00;Trainspotting;Drama;Danny Boyle;1996;93;12;8.50
23/05/2018 10:00;Jules et Jim;Drama;François Truffaut;1962;105;12;8.50
22/05/2018 10:30;Kurenai no buta;Animation;Hayao Miyazaki;1992;94;0;8.50
21/05/2018 13:30;The Bridges of Madison County;Drama;Clint Eastwood;1995;135;12;8.00
21/05/2018 10:30;Airlift;Drama;Raja Menon;2016;130;12;7.00
20/05/2018 15:30;Trainspotting;Drama;Danny Boyle;1996;93;12;7.50
20/05/2018 13:00;Trainspotting;Drama;Danny Boyle;1996;93;12;8.50
20/05/2018 10:00;Forrest Gump;Drama;Robert Zemeckis;1994;142;12;6.50
19/05/2018 15:30;Sling Blade;Drama;Billy Bob Thornton;1996;135;16;7.50
19/05/2018 13:00;The Lion King;Animation;Roger Allers;1994;88;0;8.50
19/05/2018 10:00;The Untouchables;Crime;Brian De Palma;1987;119;12;6.50
18/05/2018 17:00;Trainspotting;Drama;Danny Boyle;1996;93;12;8.50
18/05/2018 13:30;Forrest Gump;Drama;Robert Zemeckis;1994;142;12;8.00
18/05/2018 10:30;The Verdict;Drama;Sidney Lumet;1982;129;0;8.00
17/05/2018 15:30;Batman: Mask of the Phantasm;Animation;Kevin Altieri;1993;76;6;8.50
17/05/2018 13:00;The Lady Vanishes;Mystery;Alfred Hitchcock;1938;96;12;8.50
17/05/2018 10:30;Crimes and Misdemeanors;Comedy;Woody Allen;1989;104;12;8.00
16/05/2018 13:00;Lost Highway;Mystery;David Lynch;1997;134;12;8.00
16/05/2018 10:30;The Lion King;Animation;Roger Allers;1994;88;0;6.50
15/05/2018 13:30;Jules et Jim;Drama;François Truffaut;1962;105;12;8.00
15/05/2018 10:00;Forrest Gump;Drama;Robert Zemeckis;1994;142;12;6.50
14/05/2018 10:00;Batman: Mask of the Phantasm;Animation;Kevin Altieri;1993;76;6;8.00
13/05/2018 16:00;Batman: Mask of the Phantasm;Animation;Kevin Altieri;1993;76;6;8.00
13/05/2018 13:00;Lost Highway;Mystery;David Lynch;1997;134;12;8.00
13/05/2018 10:00;Red River;Action;Howard Hawks;1948;133;12;7.50
12/05/2018 18:30;Clerks;Comedy;Kevin Smith;1994;92;16;10.00
12/05/2018 15:30;The Apartment;Comedy;Billy Wilder;1960;125;0;6.50
12/05/2018 13:30;Batman: Mask of the Phantasm;Animation;Kevin Altieri;1993;76;6;8.00
12/05/2018 10:30;Serpico;Biography;Sidney Lumet;1973;130;12;7.50
11/05/2018 10:00;The Lady Vanishes;Mystery;Alfred Hitchcock;1938;96;12;8.50
10/05/2018 16:00;Jaws;Adventure;Steven Spielberg;1975;124;12;7.00
10/05/2018 13:30;Manhattan;Comedy;Woody Allen;1979;96;16;8.50
10/05/2018 10:30;Red River;Action;Howard Hawks;1948;133;12;6.50
09/05/2018 13:00;Airlift;Drama;Raja Menon;2016;130;12;8.00
09/05/2018 10:30;When Harry Met Sally...;Comedy;Rob Reiner;1989;95;12;7.00
08/05/2018 16:30;The Untouchables;Crime;Brian De Palma;1987;119;12;7.00
08/05/2018 13:30;Lost Highway;Mystery;David Lynch;1997;134;12;7.00
08/05/2018 10:30;The Grapes of Wrath;Drama;John Ford;1940;129;12;7.00
07/05/2018 17:00;The Deer Hunter;Drama;Michael Cimino;1978;183;12;8.50
07/05/2018 13:00;The Deer Hunter;Drama;Michael Cimino;1978;183;12;8.00
07/05/2018 10:00;Thor: Ragnarok;Action;Taika Waititi;2017;130;12;6.50
06/05/2018 16:30;Sweet Smell of Success;Drama;Alexander Mackendrick;1957;96;12;8.00
06/05/2018 13:30;Forrest Gump;Drama;Robert Zemeckis;1994;142;12;8.00
06/05/2018 10:30;In the Name of the Father;Biography;Jim Sheridan;1993;133;12;7.00
05/05/2018 15:30;Blood Simple;Crime;Joel Coen;1984;99;12;8.00
05/05/2018 13:00;Harold and Maude;Comedy;Hal Ashby;1971;91;6;7.00
05/05/2018 10:00;A Bronx Tale;Crime;Robert De Niro;1993;121;16;8.50
04/05/2018 10:00;Blood Simple;Crime;Joel Coen;1984;99;12;7.00
03/05/2018 10:00;The Untouchables;Crime;Brian De Palma;1987;119;12;6.50
02/05/2018 15:00;The Untouchables;Crime;Brian De Palma;1987;119;12;8.00
02/05/2018 12:00;Butch Cassidy and the Sundance Kid;Biography;George Roy Hill;1969;110;6;7.50
02/05/2018 10:00;Brief Encounter;Drama;David Lean;1945;86;0;6.50
01/05/2018 10:00;Manhattan;Comedy;Woody Allen;1979;96;16;7.50
30/04/2018 13:00;Lost Highway;Mystery;David Lynch;1997;134;12;8.00
30/04/2018 10:30;Key Largo;Action;John Huston;1948;100;12;8.50
29/04/2018 17:30;Batman: Mask of the Phantasm;Animation;Kevin Altieri;1993;76;6;6.50
29/04/2018 15:00;Manhattan;Comedy;Woody Allen;1979;96;16;7.50
29/04/2018 12:30;The Innocents;Horror;Jack Clayton;1961;100;12;8.00
29/04/2018 10:00;Sweet Smell of Success;Drama;Alexander Mackendrick;1957;96;12;8.50
28/04/2018 19:00;Lost Highway;Mystery;David Lynch;1997;134;12;8.50
28/04/2018 16:00;Butch Cassidy and the Sundance Kid;Biography;George Roy Hill;1969;110;6;6.50
28/04/2018 13:00;Lost Highway;Mystery;David Lynch;1997;134;12;7.50
28/04/2018 10:00;Lost Highway;Mystery;David Lynch;1997;134;12;7.00
27/04/2018 16:00;Airlift;Drama;Raja Menon;2016;130;12;7.00
27/04/2018 13:30;Manhattan;Comedy;Woody Allen;1979;96;16;6.50
27/04/2018 10:30;Jaws;Adventure;Steven Spielberg;1975;124;12;8.00
26/04/2018 16:00;Guardians of the Galaxy Vol. 2;Action;James Gunn;2017;136;12;8.50
26/04/2018 13:30;The Lady Vanishes;Mystery;Alfred Hitchcock;1938;96;12;6.50
26/04/2018 10:30;The Untouchables;Crime;Brian De Palma;1987;119;12;8.50
25/04/2018 15:00;The Deer Hunter;Drama;Michael Cimino;1978;183;12;7.00
25/04/2018 12:00;Airlift;Drama;Raja Menon;2016;130;12;8.50
25/04/2018 10:00;Batman: Mask of the Phantasm;Animation;Kevin Altieri;1993;76;6;8.50
24/04/2018 13:00;The Innocents;Horror;Jack Clayton;1961;100;12;8.50
24/04/2018 10:00;Lost Highway;Mystery;David Lynch;1997;134;12;7.50
23/04/2018 13:00;The Lion King;Animation;Roger Allers;1994;88;0;6.50
23/04/2018 10:30;Blood Simple;Crime;Joel Coen;1984;99;12;7.00
22/04/2018 18:30;The Apartment;Comedy;Billy Wilder;1960;125;0;9.50
22/04/2018 16:00;Höstsonaten;Drama;Ingmar Bergman;1978;99;0;8.00
22/04/2018 13:00;Airlift;Drama;Raja Menon;2016;130;12;7.50
22/04/2018 10:30;Blood Simple;Crime;Joel Coen;1984;99;12;7.00
21/04/2018 15:00;Miller's Crossing;Crime;Joel Coen;1990;115;16;7.50
21/04/2018 12:30;Manhattan;Comedy;Woody Allen;1979;96;16;8.00
21/04/2018 10:00;Höstsonaten;Drama;Ingmar Bergman;1978;99;0;7.00
20/04/2018 10:00;What Ever Happened to Baby Jane?;Drama;Robert Aldrich;1962;134;12;6.50
19/04/2018 16:00;The Innocents;Horror;Jack Clayton;1961;100;12;7.00
19/04/2018 13:00;Jaws;Adventure;Steven Spielberg;1975;124;12;8.00
19/04/2018 10:30;To Be or Not to Be;Comedy;Ernst Lubitsch;1942;99;12;8.00
18/04/2018 16:00;Rosemary's Baby;Drama;Roman Polanski;1968;137;12;8.00
18/04/2018 13:30;Brief Encounter;Drama;David Lean;1945;86;0;7.50
18/04/2018 10:30;Indiana Jones and the Last Crusade;Action;Steven Spielberg;1989;127;0;8.00
17/04/2018 15:00;Manhattan;Comedy;Woody Allen;1979;96;16;6.50
17/04/2018 13:00;Brief Encounter;Drama;David Lean;1945;86;0;6.50
17/04/2018 10:00;Indiana Jones and the Last Crusade;Action;Steven Spielberg;1989;127;0;8.50
16/04/2018 17:30;Jaws;Adventure;Steven Spielberg;1975;124;12;7.50
16/04/2018 13:30;The Deer Hunter;Drama;Michael Cimino;1978;183;12;7.00
16/04/2018 10:30;Jaws;Adventure;Steven Spielberg;1975;124;12;8.50
15/04/2018 15:30;Jaws;Adventure;Steven Spielberg;1975;124;12;8.00
15/04/2018 13:00;Key Largo;Action;John Huston;1948;100;12;7.50
15/04/2018 10:00;Miller's Crossing;Crime;Joel Coen;1990;115;16;8.00
14/04/2018 18:30;La haine;Crime;Mathieu Kassovitz;1995;98;12;9.00
14/04/2018 16:00;La haine;Crime;Mathieu Kassovitz;1995;98;12;7.50
14/04/2018 13:00;Jaws;Adventure;Steven Spielberg;1975;124;12;8.00
14/04/2018 10:00;Miller's Crossing;Crime;Joel Coen;1990;115;16;7.50
13/04/2018 16:00;Patton;Biography;Franklin J. Schaffner;1970;172;0;7.00
13/04/2018 13:00;Butch Cassidy and the Sundance Kid;Biography;George Roy Hill;1969;110;6;8.50
13/04/2018 10:00;Guardians of the Galaxy Vol. 2;Action;James Gunn;2017;136;12;8.50
12/04/2018 10:30;Harold and Maude;Comedy;Hal Ashby;1971;91;6;7.50
11/04/2018 10:30;Du rififi chez les hommes;Crime;Jules Dassin;1955;118;12;7.00
10/04/2018 10:00;Platoon;Drama;Oliver Stone;1986;120;12;8.50
09/04/2018 15:00;M.S. Dhoni: The Untold Story;Biography;Neeraj Pandey;2016;184;0;8.00
09/04/2018 12:30;Midnight Cowboy;Drama;John Schlesinger;1969;113;12;6.50
09/04/2018 10:00;Il postino;Biography;Michael Radford;1994;108;0;8.50
